sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,PADI IRIGASI,JAWA TENGAH,PURBALINGGA,IRIGASI (2 MUSIM),2016,MINERAL,SMALLHOLDER,7.72,2.72,13308,1,,RS: pupuk,input,pupuk,RS: Urea,rp/kg,1900,1900,kg,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
,,,,,,,,,,,,,RS: pupuk,input,pupuk,RS: NPK,rp/kg,2400,2400,kg,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
,,,,,,,,,,,,,RS: bahan kimia,input,bahan kimia,RS: danke,rp/pieces,25000,25000,pieces,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
,,,,,,,,,,,,,RS: bahan kimia,input,bahan kimia,RS: micin,rp/pieces,9000,9000,pieces,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
,,,,,,,,,,,,,DS: pupuk,input,pupuk,DS: Urea,rp/kg,1900,1900,kg,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
,,,,,,,,,,,,,DS: pupuk,input,pupuk,DS: NPK,rp/kg,2400,2400,kg,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
,,,,,,,,,,,,,DS: bahan kimia,input,bahan kimia,DS: danke,rp/pieces,25000,25000,pieces,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
,,,,,,,,,,,,,DS: bahan kimia,input,bahan kimia,DS: micin,rp/pieces,9000,9000,pieces,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
,,,,,,,,,,,,,RS:bahan tanam/bibit,input,bahan tanam/bibit,RS: bibit padi situ bagendit,rp/kg,10000,10000,kg,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
,,,,,,,,,,,,,DS: bahan tanam/bibit,input,bahan tanam/bibit,DS: bibit padi situ bagendit,rp/kg,10000,10000,kg,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,rp/pieces,75000,75000,pieces,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Arit,rp/pieces,35000,35000,pieces,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Handsprayer,rp/pieces,400000,400000,pieces,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Karung,rp/pieces,2000,2000,pieces,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
,,,,,,,,,,,,,peralatan,input,peralatan,Jarum,rp/pieces,5000,5000,pieces,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,
,,,,,,,,,,,,,RS: tenaga kerja,input,tenaga kerja,RS: Land Clearing/Preparation/tractors,rp/pers-day,60000,60000,pers-day,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
