sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,KOPI,JAMBI,MERANGIN,"DESA TUO, KEC. LEMBAH MASURAI",2011.0,MINERAL,SMALLHOLDER,7.8,2.8,9084.0,1.0,Tidak dipupuk,pupuk,input,pupuk,Urea,rp/kg,3000,3000,kg,,,,,,,100.0,,,,,,,100.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Tahun 1-2 ditanami padi,pupuk,input,pupuk,SP ,rp/kg,5400,2500,kg,,,,,,,50.0,,,,,,,50.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,KCL,rp/kg,3000,3000,kg,,,,,,,50.0,,,,,,,50.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,pupuk,input,pupuk,NPK,rp/kg,10000,3000,kg,,,,,,,50.0,,,,,,,50.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Basmilang,rp/liter,45000,45000,liter,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
,,,,,,,,,,,,,bahan kimia,input,bahan kimia,Nilam,rp/karung,20000,20000,kg,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,bahan tanam /bibit,input,bahan tanam /bibit,Kopi,rp/batang,200,200,batang,3000.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Karung,rp/unit,5000,5000,unit,,2.4,30.0,30.0,18.0,18.0,18.0,30.0,30.0,12.0,12.0,12.0,12.0,12.0,18.0,18.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,rp/unit,50000,50000,unit,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,rp/unit,25000,25000,unit,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Sprayer,rp/unit,225000,225000,unit,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,tebas,rp/HOK,55000,55000,HOK,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,Tenaga Kerja,tumbang,rp/HOK,55000,55000,HOK,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,Tenaga Kerja,bakar,rp/HOK,55000,55000,HOK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman padi,input,tenaga kerja padi,Tugal dan tanam padi,rp/HOK,55000,55000,HOK,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan padi,input,tenaga kerja padi,Penyiangan,rp/HOK,55000,55000,HOK,120.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,input,tenaga kerja padi,Panen+rajang,rp/HOK,55000,55000,HOK,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,input,tenaga kerja padi,Penjemuran,rp/HOK,55000,55000,HOK,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman kopi,input,tenaga kerja kopi,Penanaman kopi,rp/HOK,55000,55000,HOK,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan kopi,input,tenaga kerja kopi,Pemangkasan,rp/HOK,55000,55000,HOK,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan kopi,input,tenaga kerja kopi,Pemangkasan Tunas,rp/HOK,55000,55000,HOK,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
